time;ay;az;wx;wm;theta_a;theta_g;theta_af;theta_gf;theta;I
+7842.982422;15163;-772;-0.134283;-3.515620;-0.067817;-0.036762;+0.015503;-0.008164;+0.007339;+3.787075
+7842.993164;15163;-772;-0.134283;-3.392039;-0.067817;-0.038104;+0.013677;-0.008145;+0.005532;+5.274760
+7843.002930;15163;-772;-0.134283;-3.275308;-0.067817;-0.039447;+0.011699;-0.008097;+0.003602;+7.416855
+7843.012695;15163;-772;-0.134283;-3.175082;-0.067817;-0.040790;+0.009589;-0.008022;+0.001566;+9.823959
+7843.022949;15163;-1286;-0.134283;-3.095392;-0.101556;-0.042133;+0.007333;-0.007924;-0.000591;+12.284310
+7843.032715;15420;-1029;-0.100745;-3.031178;-0.083580;-0.043140;+0.004907;-0.007643;-0.002736;+14.387097
+7843.043457;15420;-1029;-0.100745;-2.979059;-0.083580;-0.044148;+0.002337;-0.007197;-0.004861;+15.821478
+7843.053223;15420;-4113;-0.100745;-2.942674;-0.277610;-0.045155;-0.000523;-0.006762;-0.007285;+16.999266
+7843.063477;15420;-4113;-0.100745;-2.922566;-0.277610;-0.046163;-0.004004;-0.006338;-0.010342;+18.555208
+7843.073242;14906;0;-0.067207;-2.913652;-0.016947;-0.046835;-0.007975;-0.005766;-0.013741;+20.265244
+7843.083008;15163;-2828;-0.067207;-2.914768;-0.201335;-0.047507;-0.012063;-0.005060;-0.017123;+21.652609
+7843.093262;15163;-2828;-0.067207;-2.930493;-0.201335;-0.048179;-0.016344;-0.004396;-0.020740;+23.069647
+7843.103516;14906;-258;-0.067207;-2.962483;-0.034254;-0.048851;-0.020802;-0.003771;-0.024573;+24.812748
+7843.113770;14906;-258;-0.067207;-3.005633;-0.034254;-0.049523;-0.025090;-0.003185;-0.028275;+26.740334
+7843.123535;15677;-2828;-0.067207;-3.059735;-0.195419;-0.050195;-0.029200;-0.002637;-0.031836;+28.852488
+7843.133301;15677;-2828;-0.067207;-3.132078;-0.195419;-0.050867;-0.033436;-0.002125;-0.035561;+31.320759
+7843.143555;15163;-1800;-0.033669;-3.230928;-0.135104;-0.051204;-0.037867;-0.001488;-0.039355;+33.773792
+7843.153809;15163;-2314;-0.000130;-3.358403;-0.168387;-0.051205;-0.042377;-0.000580;-0.042956;+35.444927
+7843.164062;15163;-2314;-0.000130;-3.511344;-0.168387;-0.051206;-0.046948;+0.000415;-0.046533;+36.298691
+7843.173828;15420;-2828;-0.000130;-3.691918;-0.198330;-0.051208;-0.051617;+0.001323;-0.050294;+36.959869
+7843.184082;15420;-2828;-0.000130;-3.902511;-0.198330;-0.051209;-0.056415;+0.002149;-0.054267;+37.936527
+7843.193848;14906;-1029;+0.000000;-4.138736;-0.085870;-0.051209;-0.061235;+0.002897;-0.058338;+39.356968
+7843.204102;15163;-2314;+0.000000;-4.398365;-0.168387;-0.051209;-0.065923;+0.003571;-0.062352;+41.129887
+7843.214355;15163;-2314;+0.000000;-4.684375;-0.168387;-0.051209;-0.070521;+0.004175;-0.066346;+43.217579
+7843.224121;15163;-1800;+0.000000;-4.996733;-0.135104;-0.051209;-0.075066;+0.004711;-0.070355;+45.547504
+7843.234375;15163;-1800;+0.000000;-5.333651;-0.135104;-0.051209;-0.079484;+0.005184;-0.074299;+47.961548
+7843.244141;15420;-2314;+0.033538;-5.692683;-0.165901;-0.050874;-0.083765;+0.005758;-0.078007;+50.037849
+7843.254395;15420;-2314;+0.033538;-6.071238;-0.165901;-0.050538;-0.087963;+0.006422;-0.081541;+51.497131
+7843.264648;15420;-2057;+0.067076;-6.471630;-0.149562;-0.049868;-0.092083;+0.007165;-0.084918;+52.258934
+7843.274414;15420;-2314;+0.067076;-6.895047;-0.165901;-0.049197;-0.096101;+0.007979;-0.088122;+52.360126
+7843.284668;15420;-2314;+0.067076;-7.340341;-0.165901;-0.048526;-0.100025;+0.008693;-0.091333;+52.263496
+7843.294434;15163;-1543;+0.100615;-7.809322;-0.118359;-0.047520;-0.103820;+0.009474;-0.094346;+51.994537
+7843.305176;15163;-1543;+0.100615;-8.302110;-0.118359;-0.046514;-0.107392;+0.010313;-0.097079;+51.366508
+7843.314941;15420;-2314;+0.100615;-8.817680;-0.165901;-0.045508;-0.110747;+0.011042;-0.099705;+50.684078
+7843.324707;15420;-1800;+0.100615;-9.357116;-0.133153;-0.044501;-0.113949;+0.011668;-0.102282;+50.269539
+7843.334961;15420;-1800;+0.100615;-9.918626;-0.133153;-0.043495;-0.116983;+0.012196;-0.104787;+50.184990
+7843.344727;15420;-1800;+0.100615;-10.497238;-0.133153;-0.042489;-0.119819;+0.012633;-0.107186;+50.374683
+7843.354980;15420;-1800;+0.100615;-11.089504;-0.133153;-0.041483;-0.122465;+0.012985;-0.109480;+50.756596
+7843.365234;15420;-1543;+0.134153;-11.694978;-0.116680;-0.040141;-0.124911;+0.013419;-0.111492;+50.886337
+7843.375000;15420;-1543;+0.134153;-12.312097;-0.116680;-0.038800;-0.127133;+0.013926;-0.113207;+50.394028
+7843.385254;15420;-1543;+0.167691;-12.938427;-0.116680;-0.037123;-0.129127;+0.014497;-0.114630;+49.171818
+7843.395020;14649;-1543;+0.167691;-13.573237;-0.121892;-0.035446;-0.130910;+0.015126;-0.115784;+47.268818
+7843.405273;14649;-1543;+0.167691;-14.215112;-0.121892;-0.033769;-0.132502;+0.015644;-0.116858;+45.140282
+7843.415527;16191;-772;+0.167691;-14.861380;-0.064592;-0.032092;-0.133864;+0.016059;-0.117806;+43.142002
+7843.425781;16191;-772;+0.167691;-15.509562;-0.064592;-0.030415;-0.134903;+0.016377;-0.118526;+41.349922
+7843.435547;15677;-772;+0.167691;-16.158648;-0.066152;-0.028738;-0.135590;+0.016607;-0.118983;+39.743568
+7843.445312;15677;-772;+0.167691;-16.807268;-0.066152;-0.027062;-0.135955;+0.016755;-0.119200;+38.276779
+7843.455566;14392;-1286;+0.167691;-17.452051;-0.106066;-0.025385;-0.136063;+0.016827;-0.119236;+36.910263
+7843.465820;15420;-1;+0.201229;-18.090481;-0.017012;-0.023372;-0.135926;+0.016990;-0.118937;+35.230747
+7843.476074;15420;-1;+0.201229;-18.722040;-0.017012;-0.021360;-0.135437;+0.017235;-0.118202;+32.813499
+7843.485840;15163;-772;+0.201229;-19.345650;-0.067817;-0.019348;-0.134589;+0.017394;-0.117195;+29.898729
+7843.495605;15163;-772;+0.201229;-19.959496;-0.067817;-0.017335;-0.133514;+0.017474;-0.116040;+26.903172
+7843.505859;14906;257;+0.234767;-20.560282;+0.000293;-0.014988;-0.132217;+0.017641;-0.114576;+23.653040
+7843.516113;14906;257;+0.201360;-21.144665;+0.000293;-0.012974;-0.130595;+0.017729;-0.112866;+20.182779
+7843.526367;14906;257;+0.201229;-21.711052;+0.000293;-0.010962;-0.128616;+0.017581;-0.111035;+17.010883
+7843.536133;15163;514;+0.201229;-22.257404;+0.016938;-0.008950;-0.126303;+0.017379;-0.108924;+14.162564
+7843.545898;15163;514;+0.201229;-22.782564;+0.016938;-0.006937;-0.123661;+0.017129;-0.106532;+11.413374
+7843.556152;15163;514;+0.167691;-23.286179;+0.016938;-0.005260;-0.120713;+0.016675;-0.104038;+8.949369
+7843.565918;15163;514;+0.167691;-23.766684;+0.016938;-0.003584;-0.117496;+0.016036;-0.101460;+6.961683
+7843.576660;15420;771;+0.201229;-24.221771;+0.033011;-0.001571;-0.114029;+0.015551;-0.098478;+4.783219
+7843.586426;15163;257;+0.201229;-24.648653;+0.000000;+0.000441;-0.110348;+0.015209;-0.095139;+1.813949
+7843.596680;15163;257;+0.201229;-25.044680;+0.000000;+0.002453;-0.106532;+0.014839;-0.091693;-1.754600
+7843.606445;15163;1028;+0.201229;-25.408195;+0.050746;+0.004466;-0.102590;+0.014444;-0.088146;-5.609224
+7843.616211;15163;1028;+0.201229;-25.738174;+0.050746;+0.006478;-0.098452;+0.014028;-0.084424;-9.605731
+7843.626953;15163;771;+0.167691;-26.033571;+0.033857;+0.008155;-0.094119;+0.013434;-0.080685;-13.297135
+7843.636719;14649;1542;+0.167691;-26.293226;+0.087930;+0.009832;-0.089603;+0.012680;-0.076923;-16.359898
+7843.646973;14649;1542;+0.167691;-26.516598;+0.087930;+0.011509;-0.084852;+0.011941;-0.072911;-19.124697
+7843.656738;14906;3855;+0.167691;-26.704967;+0.236128;+0.013186;-0.079712;+0.011221;-0.068491;-22.075708
+7843.666504;14906;3855;+0.167691;-26.861929;+0.236128;+0.014863;-0.073956;+0.010519;-0.063437;-25.591484
+7843.677246;15163;771;+0.134153;-26.990993;+0.033857;+0.016204;-0.067710;+0.009677;-0.058033;-29.318922
+7843.687012;15163;771;+0.134153;-27.091702;+0.033857;+0.017546;-0.061420;+0.008709;-0.052711;-32.642181
+7843.697266;14649;3341;+0.134153;-27.162500;+0.207288;+0.018887;-0.055141;+0.007791;-0.047350;-35.775661
+7843.707031;15163;2056;+0.134153;-27.203655;+0.117824;+0.020229;-0.048653;+0.006921;-0.041732;-39.192276
+7843.717285;15163;2056;+0.134153;-27.215652;+0.117824;+0.021570;-0.042003;+0.006099;-0.035904;-42.979916
+7843.727539;14392;3084;+0.100615;-27.200014;+0.194146;+0.022576;-0.035243;+0.005164;-0.030079;-46.780823
+7843.737305;14392;3084;+0.100615;-27.157003;+0.194146;+0.023582;-0.028263;+0.004128;-0.024135;-50.374229
+7843.747559;15163;2313;+0.067076;-27.085135;+0.134428;+0.024253;-0.021093;+0.003004;-0.018089;-53.629978
+7843.757324;15163;3598;+0.067076;-26.983339;+0.216032;+0.024924;-0.013812;+0.001804;-0.012008;-56.500813
+7843.767578;15163;3598;+0.033538;-26.850399;+0.216032;+0.025259;-0.006359;+0.000539;-0.005819;-59.108253
+7843.777832;14906;3084;+0.033538;-26.684908;+0.187071;+0.025595;+0.001274;-0.000781;+0.000493;-61.548130
+7843.787598;14906;3084;+0.033538;-26.485731;+0.187071;+0.025930;+0.008986;-0.001986;+0.007000;-64.162102
+7843.797852;15420;1542;+0.000000;-26.251579;+0.082722;+0.025930;+0.016617;-0.003241;+0.013376;-66.818336
+7843.807617;15420;1542;+0.000000;-25.979279;+0.082722;+0.025930;+0.023948;-0.004538;+0.019409;-69.162689
+7843.817871;15677;1799;+0.000000;-25.661612;+0.097307;+0.025930;+0.030891;-0.005708;+0.025183;-71.358574
+7843.827637;15163;1028;+0.000000;-25.288218;+0.050746;+0.025930;+0.037437;-0.006756;+0.030681;-73.613380
+7843.838379;15163;1028;+0.000000;-24.847860;+0.050746;+0.025930;+0.043521;-0.007690;+0.035831;-75.901100
+7843.848145;14906;1285;+0.000000;-24.325943;+0.069047;+0.025930;+0.049132;-0.008516;+0.040616;-78.129395
+7843.857910;14906;1285;+0.000000;-23.704609;+0.069047;+0.025930;+0.054325;-0.009239;+0.045086;-80.207855
+7843.868164;14392;1799;+0.000000;-22.966368;+0.107408;+0.025930;+0.059168;-0.009866;+0.049302;-82.055176
+7843.877930;14392;1799;+0.000000;-22.106869;+0.107408;+0.025930;+0.063745;-0.010402;+0.053342;-83.641632
+7843.888672;13107;8481;-0.000130;-21.148247;+0.557358;+0.025929;+0.068522;-0.010854;+0.057668;-85.310219
+7843.898438;15677;2827;-0.167822;-20.132074;+0.161463;+0.024251;+0.073942;-0.012030;+0.061912;-85.766151
+7843.908203;15677;2827;-0.167822;-19.105137;+0.161463;+0.022572;+0.079604;-0.013862;+0.065743;-83.436737
+7843.918457;15677;2827;-0.201360;-18.107847;+0.161463;+0.020559;+0.085095;-0.015646;+0.069449;-79.198776
+7843.928223;15677;2827;-0.201360;-17.169483;+0.161463;+0.018545;+0.090407;-0.017380;+0.073027;-74.559608
+7843.938965;16705;2056;-0.134283;-16.309435;+0.105514;+0.017202;+0.095484;-0.018580;+0.076904;-71.317764
+7843.948730;14906;1799;-0.134283;-15.533888;+0.103162;+0.015860;+0.100217;-0.019287;+0.080930;-70.526733
+7843.958984;14906;1799;-0.033669;-14.834517;+0.103162;+0.015523;+0.104561;-0.019380;+0.085181;-72.629913
+7843.968750;14392;3598;-0.033669;-14.197538;+0.228032;+0.015186;+0.108649;-0.018911;+0.089738;-77.615067
+7843.978516;14392;3598;-0.033669;-13.607347;+0.228032;+0.014849;+0.112722;-0.018410;+0.094312;-84.123955
+7843.989258;14135;5654;-0.134283;-13.038633;+0.363559;+0.013507;+0.117012;-0.018364;+0.098649;-89.851509
+7843.999023;14135;5654;-0.134283;-12.461987;+0.363559;+0.012164;+0.121741;-0.018733;+0.103008;-93.406029
+7844.009277;14392;4369;-0.268436;-11.806052;+0.277783;+0.009479;+0.126900;-0.019642;+0.107259;-93.958168
+7844.019043;15934;4626;-0.369051;-10.954178;+0.265608;+0.005789;+0.132260;-0.021522;+0.110738;-90.127396
+7844.028809;15934;4626;-0.369051;-9.840940;+0.265608;+0.002098;+0.137679;-0.023642;+0.114037;-82.751038
+7844.039551;16962;-2828;-0.369051;-8.475357;-0.182153;-0.001592;+0.142698;-0.025493;+0.117205;-74.114655
+7844.049316;16962;-2828;-0.369051;-6.941791;-0.182153;-0.005283;+0.146487;-0.027090;+0.119397;-65.572083
+7844.059570;15420;-2571;-0.234898;-5.383455;-0.182159;-0.007632;+0.148712;-0.027808;+0.120904;-59.180317
+7844.069336;13878;5140;-0.234898;-3.915813;+0.337758;-0.009981;+0.149990;-0.027718;+0.122272;-56.710609
+7844.079102;13878;5140;-0.167822;-2.596245;+0.337758;-0.011659;+0.151377;-0.027210;+0.124167;-58.252876
+7844.089355;13878;-258;-0.268436;-1.441025;-0.035536;-0.014343;+0.152998;-0.026803;+0.126195;-61.619518
+7844.099609;13878;-258;-0.268436;-0.442050;-0.035536;-0.017027;+0.154121;-0.026810;+0.127311;-63.724758
+7844.109863;13878;5911;-0.369051;+0.419740;+0.385708;-0.020718;+0.154831;-0.027197;+0.127633;-63.235809
+7844.119629;13878;5911;-0.369051;+1.172399;+0.385708;-0.024409;+0.155954;-0.027930;+0.128024;-60.481689
+7844.129883;15420;0;-0.469665;+1.847459;-0.016947;-0.029105;+0.157469;-0.028976;+0.128494;-55.712711
+7844.139648;16191;257;-0.469665;+2.469930;-0.001075;-0.033802;+0.158592;-0.030304;+0.128288;-48.834667
+7844.149902;16191;257;-0.469665;+3.060075;-0.001075;-0.038498;+0.159002;-0.031406;+0.127596;-41.156853
+7844.160156;15677;-2571;-0.402589;+3.632802;-0.179498;-0.042524;+0.158604;-0.031974;+0.126629;-34.545918
+7844.169922;15677;-2571;-0.402589;+4.197613;-0.179498;-0.046550;+0.157131;-0.032053;+0.125078;-29.797667
+7844.180176;14135;-2057;-0.335513;+4.763507;-0.161458;-0.049905;+0.154529;-0.031683;+0.122846;-26.936192
+7844.189941;14135;-258;-0.335513;+5.335270;-0.035198;-0.053261;+0.151058;-0.030904;+0.120154;-25.751675
+7844.200684;14135;-258;-0.301974;+5.911603;-0.035198;-0.056280;+0.147059;-0.029914;+0.117144;-25.599522
+7844.210449;14135;-515;-0.402589;+6.487764;-0.053365;-0.060306;+0.142694;-0.029216;+0.113478;-24.774542
+7844.220215;14135;-515;-0.402589;+7.057994;-0.053365;-0.064332;+0.137977;-0.028949;+0.109028;-21.659506
+7844.230469;14906;-258;-0.469665;+7.617907;-0.034254;-0.069029;+0.132957;-0.028915;+0.104041;-15.992208
+7844.240234;14906;-258;-0.469665;+8.164988;-0.034254;-0.073725;+0.127713;-0.029096;+0.098617;-8.217349
+7844.250977;15677;-2828;-0.469665;+8.693384;-0.195419;-0.078422;+0.122152;-0.029152;+0.093000;+0.545013
+7844.260742;14392;-2571;-0.402589;+9.194731;-0.193723;-0.082448;+0.116018;-0.028772;+0.087246;+8.786517
+7844.270508;14392;-2571;-0.402589;+9.664079;-0.193723;-0.086474;+0.109234;-0.027995;+0.081239;+15.550777
+7844.280762;14906;-4884;-0.335513;+10.096447;-0.333577;-0.089829;+0.101750;-0.026857;+0.074893;+20.666040
+7844.290527;14906;-4884;-0.335513;+10.484420;-0.333577;-0.093184;+0.093391;-0.025394;+0.067996;+24.498573
+7844.301270;15677;-2057;-0.301974;+10.820474;-0.147413;-0.096204;+0.084305;-0.023799;+0.060506;+27.675062
+7844.311035;15677;-2057;-0.301974;+11.103278;-0.147413;-0.099224;+0.074941;-0.022090;+0.052852;+30.548286
+7844.320801;16191;-5398;-0.335513;+11.337525;-0.338753;-0.102579;+0.065353;-0.020602;+0.044751;+34.173477
+7844.331055;16962;-2314;-0.335513;+11.524923;-0.152533;-0.105934;+0.055410;-0.019324;+0.036086;+39.387142
+7844.340820;16962;-2314;-0.335513;+11.661116;-0.152533;-0.109289;+0.045351;-0.018081;+0.027270;+45.797440
+7844.351074;14649;-3856;-0.335513;+11.740443;-0.274335;-0.112644;+0.035285;-0.016876;+0.018409;+52.861900
+7844.361328;14649;-3856;-0.335513;+11.755520;-0.274335;-0.115999;+0.025020;-0.015709;+0.009311;+60.365189
+7844.371582;14906;-2314;-0.301974;+11.691852;-0.170957;-0.119019;+0.014594;-0.014422;+0.000173;+67.672745
+7844.381348;14135;-5141;-0.301974;+11.538465;-0.365781;-0.122039;+0.004073;-0.013029;-0.008956;+74.304253
+7844.391113;14135;-5141;-0.268436;+11.287387;-0.365781;-0.124723;-0.006767;-0.011545;-0.018312;+80.309654
+7844.401367;14649;-6169;-0.234898;+10.839948;-0.415528;-0.127072;-0.018088;-0.009823;-0.027911;+85.355003
+7844.411621;14649;-6169;-0.234898;+10.008966;-0.415528;-0.129421;-0.029901;-0.008050;-0.037951;+89.299171
+7844.421875;16448;-12594;-0.234898;+8.760460;-0.670412;-0.131770;-0.042407;-0.006397;-0.048803;+92.946938
+7844.431641;16448;-12594;-0.234898;+7.280557;-0.670412;-0.134119;-0.055980;-0.004860;-0.060840;+97.466110
+7844.441406;13364;-3085;-0.134283;+5.772729;-0.243817;-0.135462;-0.070318;-0.002955;-0.073272;+102.187485
+7844.451660;14135;-5655;-0.033669;+4.357211;-0.397515;-0.135798;-0.084640;-0.000237;-0.084877;+104.915802
+7844.461914;14135;-5655;-0.033669;+3.094508;-0.397515;-0.136135;-0.098781;+0.002731;-0.096049;+105.618484
+7844.472168;14649;-4627;-0.067207;+2.000830;-0.322888;-0.136807;-0.112777;+0.005276;-0.107501;+106.472618
+7844.481934;14649;-4627;-0.067207;+1.060522;-0.322888;-0.137479;-0.126448;+0.007425;-0.119023;+108.981911
+7844.492188;15420;-3856;-0.100745;+0.238102;-0.261987;-0.138487;-0.139641;+0.009203;-0.130439;+113.552917
+7844.501953;16448;-11566;-0.100745;-0.508362;-0.629808;-0.139494;-0.152580;+0.010634;-0.141946;+120.225891
+7844.512207;16448;-11566;-0.100745;-1.215327;-0.629808;-0.140502;-0.165874;+0.011903;-0.153970;+128.703735
+7844.522461;15420;-6426;+0.000000;-1.908144;-0.411794;-0.140502;-0.179584;+0.013502;-0.166082;+137.246201
+7844.532227;15420;-6426;+0.000000;-2.604984;-0.411794;-0.140502;-0.193211;+0.015396;-0.177816;+144.155182
+7844.542480;14135;-7454;+0.067076;-3.323444;-0.502229;-0.139831;-0.206591;+0.017391;-0.189201;+149.218582
+7844.552246;14135;-7454;+0.067076;-4.076822;-0.502229;-0.139160;-0.219865;+0.019472;-0.200393;+152.916977
+7844.562012;15420;-5141;+0.100615;-4.874276;-0.338756;-0.138154;-0.232922;+0.021462;-0.211460;+155.888824
+7844.572754;15163;-4884;+0.100615;-5.724567;-0.328554;-0.137148;-0.245414;+0.023363;-0.222051;+158.449554
+7844.582520;15163;-4884;+0.100615;-6.634769;-0.328554;-0.136142;-0.257168;+0.025014;-0.232154;+161.076187
+7844.592773;15677;-4627;+0.100615;-7.606628;-0.303945;-0.135136;-0.268169;+0.026431;-0.241739;+164.100601
+7844.602539;15677;-4627;+0.100615;-8.637539;-0.303945;-0.134129;-0.278394;+0.027627;-0.250767;+167.511734
+7844.612305;16448;-4627;+0.167691;-9.723543;-0.291171;-0.132452;-0.287833;+0.028938;-0.258896;+170.469131
+7844.623047;16448;-5141;+0.167691;-10.861694;-0.319887;-0.130776;-0.296523;+0.030349;-0.266174;+172.246445
+7844.632812;14649;-5141;+0.234767;-12.049560;-0.354464;-0.128428;-0.304567;+0.031846;-0.272721;+172.631287
+7844.643066;14906;-4370;+0.268306;-13.283848;-0.302127;-0.125745;-0.312034;+0.033577;-0.278457;+171.331375
+7844.652832;14906;-4370;+0.268306;-14.562128;-0.302127;-0.123062;-0.318878;+0.035195;-0.283684;+168.851013
+7844.663086;14906;-4113;+0.268306;-15.883037;-0.286177;-0.120379;-0.325063;+0.036542;-0.288521;+166.168869
+7844.673340;14906;-4113;+0.268306;-17.244349;-0.286177;-0.117696;-0.330589;+0.037636;-0.292953;+163.893158
+7844.683105;15420;-4113;+0.268306;-18.641663;-0.277610;-0.115013;-0.335471;+0.038496;-0.296975;+162.192322
+7844.693359;16191;-3599;+0.268306;-20.068792;-0.235675;-0.112329;-0.339687;+0.039137;-0.300550;+160.959473
+7844.703125;16191;-3599;+0.268306;-21.517780;-0.235675;-0.109646;-0.343192;+0.039576;-0.303616;+159.959396
+7844.713379;15934;-3856;+0.335382;-22.979059;-0.254381;-0.106293;-0.346010;+0.040148;-0.305862;+158.326523
+7844.723633;15934;-3856;+0.335382;-24.442457;-0.254381;-0.102939;-0.348226;+0.040842;-0.307384;+155.412979
+7844.733887;15420;-2314;+0.402459;-25.896933;-0.165901;-0.098914;-0.349815;+0.041643;-0.308172;+150.986771
+7844.743652;15420;-2314;+0.402459;-27.331017;-0.165901;-0.094890;-0.350658;+0.042539;-0.308119;+145.032242
+7844.753418;14392;-1800;+0.402459;-28.734108;-0.141371;-0.090865;-0.350708;+0.043199;-0.307510;+138.397400
+7844.763672;14135;-1800;+0.402459;-30.096169;-0.143609;-0.086840;-0.349989;+0.043639;-0.306350;+131.878159
+7844.773926;14135;-1800;+0.402459;-31.407541;-0.143609;-0.082816;-0.348550;+0.043877;-0.304673;+125.819733
+7844.784180;13878;-1800;+0.368920;-32.659157;-0.145929;-0.079127;-0.346461;+0.043769;-0.302692;+120.630699
+7844.793945;13878;-1800;+0.368920;-33.843605;-0.145929;-0.075437;-0.343790;+0.043344;-0.300446;+116.497375
+7844.803711;13621;1285;+0.368920;-34.957745;+0.077114;-0.071748;-0.340389;+0.042792;-0.297597;+112.819374
+7844.813965;15420;-2057;+0.368920;-36.004520;-0.149562;-0.068059;-0.336125;+0.042125;-0.293999;+108.955971
+7844.823730;15420;-2057;+0.402459;-36.991577;-0.149562;-0.064034;-0.331304;+0.041516;-0.289788;+104.480301
+7844.834473;15420;514;+0.402459;-37.927269;+0.016374;-0.060010;-0.326050;+0.040963;-0.285088;+99.050903
+7844.844238;15420;514;+0.402459;-38.817036;+0.016374;-0.055985;-0.320107;+0.040302;-0.279805;+92.699791
+7844.854004;17219;-1029;+0.368920;-39.661427;-0.076636;-0.052296;-0.313486;+0.039384;-0.274101;+86.126732
+7844.864258;17219;-1029;+0.368920;-40.460289;-0.076636;-0.048607;-0.306445;+0.038235;-0.268209;+80.006760
+7844.874023;16705;-772;+0.368920;-41.213219;-0.063128;-0.044918;-0.299122;+0.037040;-0.262082;+74.247894
+7844.884766;14649;514;+0.368920;-41.917370;+0.018126;-0.041228;-0.291466;+0.035806;-0.255660;+68.490425
+7844.894531;14649;514;+0.368920;-42.570396;+0.018126;-0.037539;-0.283369;+0.034542;-0.248827;+62.462685
+7844.904785;13107;2827;+0.368920;-43.166641;+0.195485;-0.033850;-0.274654;+0.033255;-0.241399;+55.947010
+7844.914551;13107;2827;+0.368920;-43.700550;+0.195485;-0.030161;-0.265072;+0.031952;-0.233120;+48.732868
+7844.924316;12336;3341;+0.368920;-44.170864;+0.247541;-0.026472;-0.254516;+0.030639;-0.223877;+40.750164
+7844.935059;12079;3855;+0.368920;-44.578030;+0.291984;-0.022782;-0.242968;+0.029321;-0.213647;+32.011158
+7844.944824;12079;3855;+0.335382;-44.924152;+0.291984;-0.019429;-0.230424;+0.027845;-0.202579;+22.872135
+7844.955078;14649;3341;+0.301844;-45.208469;+0.207288;-0.016410;-0.217053;+0.026068;-0.190985;+14.093275
+7844.964844;14649;3341;+0.301844;-45.427040;+0.207288;-0.013392;-0.203136;+0.024183;-0.178953;+5.890581
+7844.974609;17733;1285;+0.268306;-45.575722;+0.055390;-0.010709;-0.188996;+0.022207;-0.166788;-1.768648
+7844.985352;17733;1285;+0.268306;-45.651394;+0.055390;-0.008026;-0.174991;+0.020155;-0.154836;-8.839604
+7844.995117;19018;514;+0.234767;-45.650181;+0.010073;-0.005678;-0.161349;+0.018040;-0.143309;-15.313016
+7845.005371;18247;-515;+0.234767;-45.565914;-0.045163;-0.003330;-0.148229;+0.015877;-0.132352;-21.166773
+7845.015137;18247;-515;+0.234767;-45.391888;-0.045163;-0.000983;-0.135783;+0.013837;-0.121945;-26.667162
+7845.025391;16448;1028;+0.234767;-45.121506;+0.045472;+0.001365;-0.123966;+0.011919;-0.112048;-32.129459
+7845.035156;16448;1028;+0.234767;-44.749989;+0.045472;+0.003713;-0.112600;+0.010119;-0.102482;-37.734406
+7845.045410;12593;2056;+0.234767;-44.277576;+0.144890;+0.006060;-0.101510;+0.008433;-0.093076;-43.536358
+7845.055664;12593;3341;+0.234767;-43.710747;+0.242385;+0.008408;-0.090433;+0.006859;-0.083574;-49.618690
+7845.065430;10023;3341;+0.201229;-43.063679;+0.304803;+0.010420;-0.079074;+0.005232;-0.073841;-55.769169
+7845.075684;12336;6939;+0.134153;-42.365433;+0.495442;+0.011762;-0.067109;+0.003243;-0.063866;-61.247467
+7845.085449;12336;6939;+0.134153;-41.661751;+0.495442;+0.013103;-0.054218;+0.001090;-0.053128;-66.076393
+7845.095703;15420;2056;+0.000000;-41.001934;+0.115604;+0.013103;-0.040705;-0.001526;-0.042231;-69.648346
+7845.105957;15420;2056;+0.000000;-40.422722;+0.115604;+0.013103;-0.027391;-0.004556;-0.031947;-71.156006
+7845.115723;16448;-2057;+0.033538;-39.937881;-0.141362;+0.013439;-0.014912;-0.007150;-0.022062;-72.013901
+7845.125977;19018;4883;+0.167691;-39.538254;+0.234381;+0.015116;-0.003374;-0.008695;-0.012069;-75.186424
+7845.135742;19018;4883;+0.167691;-39.204708;+0.234381;+0.016793;+0.007727;-0.009434;-0.001707;-82.388748
+7845.146484;19018;-515;+0.167691;-38.919884;-0.044020;+0.018470;+0.018477;-0.010075;+0.008402;-92.182213
+7845.156250;19018;-515;+0.167691;-38.666164;-0.044020;+0.020146;+0.028340;-0.010623;+0.017717;-102.332092
+7845.166016;14392;6425;+0.100615;-38.422207;+0.402933;+0.021153;+0.037514;-0.011405;+0.026109;-111.228317
+7845.176270;14392;6425;+0.100615;-38.168613;+0.402933;+0.022159;+0.046866;-0.012399;+0.034467;-118.482063
+7845.186035;16191;-515;-0.000130;-37.891956;-0.048744;+0.022157;+0.056341;-0.013743;+0.042598;-123.464127
+7845.196777;12079;4369;-0.033669;-37.582378;+0.330114;+0.021821;+0.065398;-0.015563;+0.049835;-125.351639
+7845.206543;12079;4369;-0.033669;-37.231678;+0.330114;+0.021484;+0.074327;-0.017330;+0.056997;-125.468758
+7845.216309;12079;0;-0.000130;-36.835758;-0.016947;+0.021483;+0.083136;-0.018721;+0.064415;-125.751228
+7845.226562;12079;0;-0.000130;-36.395416;-0.016947;+0.021481;+0.091146;-0.019763;+0.071383;-126.894447
+7845.236328;14649;1799;+0.000000;-35.911053;+0.105248;+0.021481;+0.098182;-0.020641;+0.077541;-128.799011
+7845.247070;14649;3341;+0.000000;-35.379635;+0.207288;+0.021481;+0.104627;-0.021365;+0.083262;-131.371857
+7845.256836;14649;3341;+0.033538;-34.797134;+0.207288;+0.021817;+0.110816;-0.021788;+0.089029;-134.807907
